split,investor,coefficient,exact_lasso,adam,abs_diff
8,foreign,kospi_return_1d,0.012253269640439941,0.0252753086388111,0.01302203899837116
8,foreign,fx_level_z_252,-0.016324335055607656,-0.0186490416526794,0.0023247065970717455
8,institution,momentum,-0.006075638650441235,-0.0061748311854898,9.919253504856503e-05
8,institution,persist,0.02095270356847721,0.0212749820202589,0.0003222784517816907
8,institution,underwater,-0.0014539793267445327,-0.0013256146339699,0.00012836469277463275
8,institution,momentumxkospi_return_1d,-0.00041735423453543447,-0.0003957984736189,2.155576091653446e-05
8,institution,momentumxfx_level_z_252,0.0,9.802345448406412e-05,9.802345448406412e-05
8,institution,persistxkospi_return_1d,-0.006164527467990645,-0.0062027988024055,3.8271334414855494e-05
8,institution,persistxfx_level_z_252,-0.0,-5.62745553907007e-05,5.62745553907007e-05
8,institution,underwaterxkospi_return_1d,0.004511923212434095,0.0046306736767292,0.0001187504642951049
8,institution,underwaterxfx_level_z_252,0.0023315417877989688,0.0023381148930639,6.5731052649310555e-06
8,institution,kospi_return_1d,-0.010754244917687807,-0.0108633888885378,0.0001091439708499932
8,institution,fx_level_z_252,-0.002733013691629524,-0.0027159189339727,1.709475765682405e-05
8,retail,momentum,-0.025696171600865875,-0.0304189752787351,0.004722803677869224
8,retail,persist,0.08358039678499475,0.0724242031574249,0.011156193627569852
8,retail,underwater,0.03765360868279222,0.0372682809829711,0.00038532769982111553
8,retail,momentumxkospi_return_1d,-0.006060524902730803,-0.0071522546932101,0.001091729790479297
8,retail,momentumxfx_level_z_252,0.0,-0.0008778189658187,0.0008778189658187
8,retail,persistxkospi_return_1d,-0.018576955095873465,-0.0193429049104452,0.0007659498145717349
8,retail,persistxfx_level_z_252,0.003504853634973462,0.0027433484792709,0.000761505155702562
8,retail,underwaterxkospi_return_1d,0.0027360798076939974,0.0027847294695675,4.864966187350262e-05
8,retail,underwaterxfx_level_z_252,-0.03292720196905513,-0.0344971120357513,0.0015699100666961702
8,retail,kospi_return_1d,0.006971771264215679,0.0008063357090577,0.006165435555157979
8,retail,fx_level_z_252,0.016747461704517658,0.0176587756723165,0.0009113139677988415
9,foreign,momentum,0.04152799755911108,0.0449212156236171,0.003393218064506022
9,foreign,persist,0.0824430657601352,0.0784316658973693,0.004011399862765899
9,foreign,underwater,0.016007137919230547,0.0167336650192737,0.000726527100043152
9,foreign,momentumxkospi_return_1d,-0.0051878684983503315,-0.0158373322337865,0.010649463735436168
9,foreign,momentumxfx_level_z_252,-1.814694183484682e-05,-0.0014953385107219,0.0014771915688870532
9,foreign,persistxkospi_return_1d,-0.0,-0.0020065333228558,0.0020065333228558
9,foreign,persistxfx_level_z_252,0.0,-0.0012580386828631,0.0012580386828631
9,foreign,underwaterxkospi_return_1d,-0.0,0.0097041241824626,0.0097041241824626
9,foreign,underwaterxfx_level_z_252,-0.008736869359079713,-0.0173853226006031,0.008648453241523387
9,foreign,kospi_return_1d,0.0,0.0014281457988545,0.0014281457988545
9,foreign,fx_level_z_252,-0.02228799623428027,-0.0224028788506984,0.000114882616418132
9,institution,momentum,-0.0,-1.899226481327787e-05,1.899226481327787e-05
9,institution,persist,0.02398683237920413,0.023679556325078,0.00030727605412612935
9,institution,underwater,-0.0,-0.0002703280479181,0.0002703280479181
9,institution,momentumxkospi_return_1d,-0.0026318264869384274,-0.0025100812781602,0.00012174520877822727
9,institution,momentumxfx_level_z_252,0.0,0.0001409388351021,0.0001409388351021
9,institution,persistxkospi_return_1d,-5.2224703878705335e-05,-0.000154061417561,0.00010183671368229466
9,institution,persistxfx_level_z_252,-0.0015364613548530886,-0.0015814346261322,4.497327127911139e-05
9,institution,underwaterxkospi_return_1d,0.0032870796639986395,0.0030523638706654,0.00023471579333323974
9,institution,underwaterxfx_level_z_252,0.0003835950738944911,0.000532999751158,0.0001494046772635089
